Unnamed: 0,location_id,date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust
11984,1,2023-12-16 08:00:00+00:00,109.4,40.2,222,10.7,28.4,96,0.27,138
11985,1,2023-12-16 09:00:00+00:00,100.4,37.1,218,10.3,30.4,104,0.26,114
11986,1,2023-12-16 10:00:00+00:00,86.6,33.9,216,10.7,30.2,107,0.26,90
11987,1,2023-12-16 11:00:00+00:00,74.7,31.5,214,11.5,28.9,107,0.27,67
11988,1,2023-12-16 12:00:00+00:00,65.0,29.9,207,11.4,26.9,105,0.25,44
11989,1,2023-12-16 13:00:00+00:00,62.4,29.7,208,12.7,26.9,102,0.26,42
11990,1,2023-12-16 14:00:00+00:00,61.9,29.8,210,14.4,27.0,98,0.28,40
11991,1,2023-12-16 15:00:00+00:00,62.9,30.0,210,15.7,27.6,94,0.28,38
11992,1,2023-12-16 16:00:00+00:00,63.8,30.3,209,16.1,29.3,92,0.28,38
11993,1,2023-12-16 17:00:00+00:00,64.0,30.2,206,16.0,31.5,90,0.29,39
11994,1,2023-12-16 18:00:00+00:00,63.6,30.4,204,15.6,32.3,89,0.26,39
11995,1,2023-12-16 19:00:00+00:00,61.9,30.4,202,15.0,30.5,88,0.27,36
11996,1,2023-12-16 20:00:00+00:00,59.6,30.2,201,14.1,27.3,87,0.27,31
11997,1,2023-12-16 21:00:00+00:00,58.2,29.8,199,13.0,24.1,87,0.28,27
11998,1,2023-12-16 22:00:00+00:00,57.4,29.5,197,11.5,21.2,88,0.28,25
11999,1,2023-12-16 23:00:00+00:00,56.7,29.3,194,9.7,18.3,89,0.27,25
12000,1,2023-12-17 00:00:00+00:00,54.8,29.3,194,8.4,13.8,89,0.29,21
12001,1,2023-12-17 01:00:00+00:00,55.3,29.3,195,8.7,14.1,87,0.28,22
12002,1,2023-12-17 02:00:00+00:00,55.4,29.2,197,9.1,14.7,85,0.27,23
12003,1,2023-12-17 03:00:00+00:00,56.6,29.5,201,9.9,15.9,84,0.27,25
12004,1,2023-12-17 04:00:00+00:00,59.1,30.3,211,11.4,18.0,82,0.27,30
12005,1,2023-12-17 05:00:00+00:00,63.1,31.3,224,13.2,20.8,81,0.27,36
12006,1,2023-12-17 06:00:00+00:00,67.5,32.5,232,14.5,23.5,85,0.27,40
12007,1,2023-12-17 07:00:00+00:00,69.6,33.4,232,14.5,26.1,97,0.26,39
12008,1,2023-12-17 08:00:00+00:00,68.0,33.3,229,13.8,28.7,114,0.26,35
12009,1,2023-12-17 09:00:00+00:00,63.8,32.1,226,13.8,31.0,127,0.26,31
12010,1,2023-12-17 10:00:00+00:00,59.0,30.7,226,15.0,33.1,132,0.26,26
12011,1,2023-12-17 11:00:00+00:00,55.8,29.6,226,16.8,35.0,133,0.26,21
12012,1,2023-12-17 12:00:00+00:00,49.7,27.0,226,18.3,28.6,121,0.22,13
12013,1,2023-12-17 13:00:00+00:00,49.4,27.0,235,20.1,24.4,117,0.21,13
12014,1,2023-12-17 14:00:00+00:00,49.6,27.1,247,22.5,18.5,111,0.2,12
12015,1,2023-12-17 15:00:00+00:00,49.2,26.7,253,23.3,13.8,108,0.19,12
12016,1,2023-12-17 16:00:00+00:00,48.5,26.0,249,21.2,11.4,109,0.17,12
12017,1,2023-12-17 17:00:00+00:00,47.6,25.3,239,17.5,10.1,113,0.16,11
12018,1,2023-12-17 18:00:00+00:00,46.7,24.7,230,14.4,9.3,116,0.16,11
12019,1,2023-12-17 19:00:00+00:00,46.0,24.4,223,12.8,8.9,117,0.15,11
12020,1,2023-12-17 20:00:00+00:00,45.1,24.0,217,11.8,9.1,117,0.15,11
12021,1,2023-12-17 21:00:00+00:00,43.7,23.2,211,10.9,9.6,117,0.14,11
12022,1,2023-12-17 22:00:00+00:00,42.6,22.7,205,9.6,10.4,117,0.14,11
12023,1,2023-12-17 23:00:00+00:00,42.3,22.6,198,8.4,11.6,116,0.14,11
12024,1,2023-12-18 00:00:00+00:00,42.1,22.8,195,7.9,12.6,114,0.15,11
12025,1,2023-12-18 01:00:00+00:00,42.5,23.1,194,8.3,13.1,111,0.15,12
12026,1,2023-12-18 02:00:00+00:00,43.5,23.7,197,9.4,13.5,108,0.15,12
12027,1,2023-12-18 03:00:00+00:00,45.6,25.0,204,11.3,14.3,105,0.16,13
12028,1,2023-12-18 04:00:00+00:00,49.0,27.4,222,14.9,14.9,102,0.17,13
12029,1,2023-12-18 05:00:00+00:00,52.6,29.6,245,19.3,15.9,99,0.19,14
12030,1,2023-12-18 06:00:00+00:00,55.4,31.3,260,22.3,19.3,101,0.21,15
12031,1,2023-12-18 07:00:00+00:00,57.9,32.2,257,22.1,26.8,113,0.23,17
12032,1,2023-12-18 08:00:00+00:00,58.9,31.9,246,20.5,36.6,129,0.25,20
12033,1,2023-12-18 09:00:00+00:00,59.1,31.2,237,19.9,45.4,141,0.27,22
12034,1,2023-12-18 10:00:00+00:00,59.6,31.1,234,21.7,52.4,144,0.28,24
12035,1,2023-12-18 11:00:00+00:00,60.1,31.0,234,24.7,58.3,142,0.28,25
12036,1,2023-12-18 12:00:00+00:00,57.2,28.2,222,28.5,54.5,124,0.27,28
12037,1,2023-12-18 13:00:00+00:00,58.6,29.0,231,32.8,54.1,118,0.28,29
12038,1,2023-12-18 14:00:00+00:00,59.6,29.4,243,38.6,53.4,109,0.29,30
12039,1,2023-12-18 15:00:00+00:00,60.1,29.2,249,41.3,52.8,104,0.3,31
12040,1,2023-12-18 16:00:00+00:00,60.1,28.8,242,38.1,52.4,104,0.32,31
12041,1,2023-12-18 17:00:00+00:00,59.5,28.2,229,31.9,52.0,108,0.33,31
12042,1,2023-12-18 18:00:00+00:00,58.7,27.6,217,26.6,50.9,111,0.35,31
12043,1,2023-12-18 19:00:00+00:00,57.6,27.1,210,23.7,48.3,113,0.36,30
12044,1,2023-12-18 20:00:00+00:00,56.1,26.5,205,21.6,45.1,115,0.37,29
12045,1,2023-12-18 21:00:00+00:00,55.1,26.0,201,20.0,43.4,116,0.39,28
12046,1,2023-12-18 22:00:00+00:00,54.1,25.6,197,18.2,44.0,117,0.41,27
12047,1,2023-12-18 23:00:00+00:00,53.6,25.4,194,16.8,46.0,117,0.43,26
12048,1,2023-12-19 00:00:00+00:00,51.1,24.8,195,15.2,35.3,115,0.38,22
12049,1,2023-12-19 01:00:00+00:00,50.8,25.0,198,17.4,41.3,109,0.4,20
12050,1,2023-12-19 02:00:00+00:00,49.1,24.7,204,20.8,49.6,100,0.39,17
12051,1,2023-12-19 03:00:00+00:00,48.5,24.9,217,25.4,56.1,91,0.38,14
12052,1,2023-12-19 04:00:00+00:00,49.0,25.6,246,32.4,59.1,83,0.38,12
12053,1,2023-12-19 05:00:00+00:00,49.8,26.4,282,40.6,60.3,76,0.39,11
12054,1,2023-12-19 06:00:00+00:00,50.1,26.9,308,46.4,60.9,71,0.38,10
12055,1,2023-12-19 07:00:00+00:00,51.0,27.8,316,47.5,60.5,72,0.38,9
12056,1,2023-12-19 08:00:00+00:00,49.8,27.1,314,46.2,59.5,75,0.38,9
12057,1,2023-12-19 09:00:00+00:00,49.0,26.6,310,45.8,59.9,78,0.39,9
12058,1,2023-12-19 10:00:00+00:00,48.3,26.0,306,47.8,62.8,78,0.38,9
12059,1,2023-12-19 11:00:00+00:00,47.5,25.4,301,50.7,67.1,76,0.37,8
12060,1,2023-12-19 12:00:00+00:00,44.9,24.1,268,46.0,83.6,79,0.31,7
12061,1,2023-12-19 13:00:00+00:00,49.8,27.6,317,53.8,79.5,70,0.31,7
12062,1,2023-12-19 14:00:00+00:00,57.4,33.1,384,64.5,73.6,57,0.31,6
12063,1,2023-12-19 15:00:00+00:00,61.9,36.1,424,72.2,67.3,49,0.32,6
12064,1,2023-12-19 16:00:00+00:00,63.6,36.9,415,75.3,61.0,48,0.33,6
12065,1,2023-12-19 17:00:00+00:00,64.3,36.9,380,75.3,54.3,51,0.34,6
12066,1,2023-12-19 18:00:00+00:00,64.3,36.1,343,70.8,47.7,58,0.35,7
12067,1,2023-12-19 19:00:00+00:00,64.5,35.5,309,59.1,40.8,69,0.37,8
12068,1,2023-12-19 20:00:00+00:00,65.0,34.9,273,42.8,34.0,84,0.37,10
12069,1,2023-12-19 21:00:00+00:00,65.4,34.6,243,29.1,29.1,97,0.38,11
12070,1,2023-12-19 22:00:00+00:00,65.4,34.0,221,20.1,27.4,108,0.39,13
12071,1,2023-12-19 23:00:00+00:00,63.6,32.2,206,13.7,27.7,117,0.39,14
12072,1,2023-12-20 00:00:00+00:00,63.8,32.7,205,10.7,22.8,118,0.37,11
12073,1,2023-12-20 01:00:00+00:00,63.8,32.7,208,12.2,22.0,114,0.37,11
12074,1,2023-12-20 02:00:00+00:00,63.3,32.7,213,14.4,20.9,107,0.37,10
12075,1,2023-12-20 03:00:00+00:00,64.0,33.5,224,17.5,20.7,100,0.37,10
12076,1,2023-12-20 04:00:00+00:00,63.3,33.4,249,22.1,21.3,90,0.37,9
12077,1,2023-12-20 05:00:00+00:00,63.8,34.1,281,27.5,22.9,79,0.35,9
12078,1,2023-12-20 06:00:00+00:00,63.3,33.6,303,31.6,26.4,74,0.34,8
12079,1,2023-12-20 07:00:00+00:00,63.1,33.4,308,32.2,31.4,80,0.32,8
12080,1,2023-12-20 08:00:00+00:00,62.4,32.4,304,31.5,38.4,91,0.31,8
12081,1,2023-12-20 09:00:00+00:00,62.2,32.1,299,33.4,50.4,98,0.29,8
12082,1,2023-12-20 10:00:00+00:00,62.6,32.5,296,41.1,72.8,97,0.28,8
12083,1,2023-12-20 11:00:00+00:00,63.1,32.7,293,51.4,100.1,91,0.27,7
12084,1,2023-12-20 12:00:00+00:00,62.2,32.5,289,59.3,118.6,86,0.28,7
12085,1,2023-12-20 13:00:00+00:00,61.7,32.6,287,63.4,121.7,82,0.3,6
12086,1,2023-12-20 14:00:00+00:00,61.9,32.8,284,65.0,116.1,78,0.31,6
12087,1,2023-12-20 15:00:00+00:00,61.9,32.8,277,62.8,108.1,78,0.33,6
12088,1,2023-12-20 16:00:00+00:00,61.9,32.5,261,54.3,98.4,84,0.34,7
12089,1,2023-12-20 17:00:00+00:00,62.2,32.1,240,42.1,86.4,94,0.35,10
12090,1,2023-12-20 18:00:00+00:00,62.9,32.0,223,32.2,76.6,101,0.36,12
12091,1,2023-12-20 19:00:00+00:00,63.8,32.0,215,27.3,70.3,104,0.37,14
12092,1,2023-12-20 20:00:00+00:00,64.7,32.0,211,24.8,66.3,105,0.37,17
12093,1,2023-12-20 21:00:00+00:00,65.0,32.0,208,23.1,65.0,104,0.38,18
12094,1,2023-12-20 22:00:00+00:00,65.4,32.1,203,21.4,68.2,103,0.39,18
12095,1,2023-12-20 23:00:00+00:00,65.7,32.2,199,20.6,74.2,100,0.39,17
12096,1,2023-12-21 00:00:00+00:00,63.8,32.1,189,11.8,37.3,116,0.3,13
12097,1,2023-12-21 01:00:00+00:00,64.3,32.5,191,13.9,42.3,109,0.3,12
12098,1,2023-12-21 02:00:00+00:00,65.7,33.3,194,17.1,49.1,98,0.3,11
12099,1,2023-12-21 03:00:00+00:00,68.5,35.5,205,20.7,54.4,89,0.31,10
12100,1,2023-12-21 04:00:00+00:00,70.3,37.4,232,25.4,54.9,80,0.31,9
12101,1,2023-12-21 05:00:00+00:00,71.9,38.6,267,30.6,53.7,71,0.31,9
12102,1,2023-12-21 06:00:00+00:00,71.7,38.5,288,34.0,57.2,69,0.31,9
12103,1,2023-12-21 07:00:00+00:00,73.1,38.4,283,33.7,70.2,78,0.3,9
12104,1,2023-12-21 08:00:00+00:00,74.5,38.5,265,31.6,87.7,93,0.3,9
12105,1,2023-12-21 09:00:00+00:00,75.7,38.8,249,30.6,101.2,106,0.3,10
12106,1,2023-12-21 10:00:00+00:00,75.7,38.5,238,32.4,107.9,113,0.3,11
12107,1,2023-12-21 11:00:00+00:00,75.2,38.2,230,35.4,110.6,118,0.3,12
12108,1,2023-12-21 12:00:00+00:00,65.7,34.1,217,37.3,122.4,117,0.3,9
12109,1,2023-12-21 13:00:00+00:00,66.8,35.4,250,47.2,106.6,104,0.3,8
12110,1,2023-12-21 14:00:00+00:00,71.0,39.0,295,60.3,84.5,85,0.29,8
12111,1,2023-12-21 15:00:00+00:00,69.6,38.4,320,66.6,66.0,73,0.29,7
12112,1,2023-12-21 16:00:00+00:00,65.2,35.7,307,59.7,55.0,73,0.27,7
12113,1,2023-12-21 17:00:00+00:00,60.8,32.9,274,45.9,47.6,79,0.26,7
12114,1,2023-12-21 18:00:00+00:00,57.4,30.9,244,34.0,41.7,85,0.24,8
12115,1,2023-12-21 19:00:00+00:00,55.2,29.3,224,26.8,36.3,89,0.22,10
12116,1,2023-12-21 20:00:00+00:00,53.2,27.8,208,21.5,32.4,92,0.2,12
12117,1,2023-12-21 21:00:00+00:00,51.9,26.7,197,17.8,30.6,93,0.19,14
12118,1,2023-12-21 22:00:00+00:00,51.8,26.3,192,15.9,31.6,92,0.19,15
12119,1,2023-12-21 23:00:00+00:00,53.7,27.2,192,15.6,34.7,89,0.19,16
12120,1,2023-12-22 00:00:00+00:00,57.3,29.6,212,19.5,35.5,76,0.2,14
12121,1,2023-12-22 01:00:00+00:00,59.1,30.7,221,21.7,40.7,66,0.21,13
12122,1,2023-12-22 02:00:00+00:00,60.3,31.5,235,24.8,48.2,53,0.21,10
12123,1,2023-12-22 03:00:00+00:00,62.6,32.8,250,27.5,55.0,44,0.22,9
12124,1,2023-12-22 04:00:00+00:00,65.9,34.7,271,29.5,60.6,41,0.21,8
12125,1,2023-12-22 05:00:00+00:00,69.4,35.7,293,31.2,65.6,42,0.21,8
12126,1,2023-12-22 06:00:00+00:00,71.7,36.1,306,31.9,69.4,48,0.2,9
12127,1,2023-12-22 07:00:00+00:00,71.9,35.6,299,30.8,72.2,62,0.19,11
12128,1,2023-12-22 08:00:00+00:00,71.5,34.7,282,28.7,73.9,82,0.19,14
12129,1,2023-12-22 09:00:00+00:00,71.0,34.1,272,28.4,73.1,97,0.18,16
12130,1,2023-12-22 10:00:00+00:00,71.0,34.0,278,31.0,68.8,105,0.17,17
12131,1,2023-12-22 11:00:00+00:00,70.5,33.8,291,35.3,62.1,108,0.17,17
12132,1,2023-12-22 12:00:00+00:00,62.4,30.0,275,31.6,51.4,113,0.14,17
12133,1,2023-12-22 13:00:00+00:00,62.2,29.9,288,36.4,44.2,103,0.13,18
12134,1,2023-12-22 14:00:00+00:00,61.2,29.4,304,42.8,34.2,89,0.12,19
12135,1,2023-12-22 15:00:00+00:00,59.1,28.3,313,46.2,25.9,78,0.12,21
12136,1,2023-12-22 16:00:00+00:00,57.0,27.1,307,44.0,21.3,73,0.13,23
12137,1,2023-12-22 17:00:00+00:00,55.2,26.0,293,38.8,18.4,72,0.13,24
12138,1,2023-12-22 18:00:00+00:00,54.2,25.1,277,33.5,16.2,72,0.14,26
12139,1,2023-12-22 19:00:00+00:00,53.7,24.2,260,28.6,14.4,75,0.14,28
12140,1,2023-12-22 20:00:00+00:00,53.2,23.5,242,23.7,13.3,79,0.15,31
12141,1,2023-12-22 21:00:00+00:00,52.5,23.2,227,20.3,12.8,81,0.16,31
12142,1,2023-12-22 22:00:00+00:00,52.0,23.6,219,19.7,13.2,78,0.17,28
12143,1,2023-12-22 23:00:00+00:00,52.4,24.7,215,20.7,14.1,74,0.19,24
12144,1,2023-12-23 00:00:00+00:00,50.3,25.3,211,20.8,15.1,72,0.2,12
12145,1,2023-12-23 01:00:00+00:00,51.0,25.3,210,19.5,15.0,72,0.22,13
12146,1,2023-12-23 02:00:00+00:00,50.4,24.6,209,17.8,14.8,73,0.25,14
12147,1,2023-12-23 03:00:00+00:00,49.6,24.0,208,16.5,14.4,74,0.28,15
12148,1,2023-12-23 04:00:00+00:00,48.7,23.5,209,16.2,13.8,75,0.3,15
12149,1,2023-12-23 05:00:00+00:00,47.4,22.9,210,16.3,13.0,77,0.32,16
12150,1,2023-12-23 06:00:00+00:00,46.1,22.3,211,16.3,12.3,79,0.35,17
12151,1,2023-12-23 07:00:00+00:00,45.4,21.7,211,15.6,11.7,83,0.37,16
12152,1,2023-12-23 08:00:00+00:00,45.8,21.4,211,14.8,11.0,88,0.4,16
12153,1,2023-12-23 09:00:00+00:00,47.0,21.5,211,14.7,10.3,92,0.45,26
12154,1,2023-12-23 10:00:00+00:00,50.2,21.6,212,15.6,9.3,94,0.48,47
12155,1,2023-12-23 11:00:00+00:00,60.1,22.1,214,17.2,8.3,95,0.51,78
12156,1,2023-12-23 12:00:00+00:00,77.1,23.8,220,20.6,8.2,87,0.64,101
12157,1,2023-12-23 13:00:00+00:00,104.5,27.1,232,26.5,7.8,77,0.7,162
12158,1,2023-12-23 14:00:00+00:00,138.3,30.9,248,34.4,7.2,63,0.68,247
12159,1,2023-12-23 15:00:00+00:00,168.6,33.9,255,38.8,6.7,53,0.64,308
12160,1,2023-12-23 16:00:00+00:00,188.1,34.9,243,35.9,6.2,53,0.54,330
12161,1,2023-12-23 17:00:00+00:00,189.5,34.8,221,29.4,5.7,57,0.45,328
12162,1,2023-12-23 18:00:00+00:00,167.6,34.0,204,24.9,5.5,59,0.43,305
12163,1,2023-12-23 19:00:00+00:00,135.0,32.2,200,25.3,5.6,56,0.4,247
12164,1,2023-12-23 20:00:00+00:00,106.2,30.0,201,27.6,5.9,50,0.36,168
12165,1,2023-12-23 21:00:00+00:00,85.0,27.8,201,28.8,6.2,46,0.33,106
12166,1,2023-12-23 22:00:00+00:00,72.2,26.1,196,27.1,6.2,45,0.32,79
12167,1,2023-12-23 23:00:00+00:00,65.4,24.6,188,24.2,6.2,46,0.3,70
12168,1,2023-12-24 00:00:00+00:00,58.7,23.3,177,19.0,6.3,43,0.36,57
12169,1,2023-12-24 01:00:00+00:00,59.1,22.8,177,19.9,6.6,40,0.36,61
12170,1,2023-12-24 02:00:00+00:00,61.9,23.1,179,21.3,7.2,35,0.38,66
12171,1,2023-12-24 03:00:00+00:00,65.7,24.0,188,22.7,8.2,31,0.4,76
12172,1,2023-12-24 04:00:00+00:00,72.9,26.3,210,23.8,9.6,28,0.42,91
12173,1,2023-12-24 05:00:00+00:00,82.4,29.8,239,25.0,11.4,26,0.43,111
12174,1,2023-12-24 06:00:00+00:00,99.4,33.5,263,26.7,14.1,29,0.46,133
12175,1,2023-12-24 07:00:00+00:00,120.1,37.8,275,29.0,18.4,42,0.5,163
12176,1,2023-12-24 08:00:00+00:00,138.8,42.5,282,31.9,23.6,60,0.54,197
12177,1,2023-12-24 09:00:00+00:00,149.9,46.0,291,35.6,27.6,74,0.59,216
12178,1,2023-12-24 10:00:00+00:00,151.3,48.1,305,40.7,29.9,83,0.64,212
12179,1,2023-12-24 11:00:00+00:00,145.8,47.6,322,46.7,30.9,88,0.69,193
12180,1,2023-12-24 12:00:00+00:00,158.8,48.0,297,41.5,40.5,100,0.73,227
12181,1,2023-12-24 13:00:00+00:00,145.8,47.4,328,53.9,38.3,79,0.74,203
12182,1,2023-12-24 14:00:00+00:00,130.4,44.9,369,70.7,35.1,49,0.74,169
12183,1,2023-12-24 15:00:00+00:00,114.1,39.8,396,81.7,31.7,28,0.72,138
12184,1,2023-12-24 16:00:00+00:00,99.0,34.6,395,81.3,28.2,23,0.7,115
12185,1,2023-12-24 17:00:00+00:00,85.4,30.4,379,75.1,24.5,26,0.64,94
12186,1,2023-12-24 18:00:00+00:00,73.8,27.7,362,69.8,21.3,28,0.6,76
12187,1,2023-12-24 19:00:00+00:00,67.5,28.1,345,67.3,18.6,26,0.56,59
12188,1,2023-12-24 20:00:00+00:00,62.9,28.3,325,65.6,16.4,23,0.52,45
12189,1,2023-12-24 21:00:00+00:00,58.8,28.3,312,65.3,15.2,19,0.5,36
12190,1,2023-12-24 22:00:00+00:00,59.5,29.9,309,67.8,15.6,14,0.5,34
12191,1,2023-12-24 23:00:00+00:00,66.4,34.0,312,71.7,17.1,9,0.49,36
12192,1,2023-12-25 00:00:00+00:00,74.5,37.4,288,62.4,16.5,15,0.41,43
12193,1,2023-12-25 01:00:00+00:00,77.3,38.4,279,59.5,18.5,15,0.4,48
12194,1,2023-12-25 02:00:00+00:00,81.3,38.9,268,55.3,21.2,16,0.42,55
12195,1,2023-12-25 03:00:00+00:00,87.1,39.8,260,50.2,23.1,20,0.44,62
12196,1,2023-12-25 04:00:00+00:00,92.4,40.9,261,43.6,23.9,28,0.46,70
12197,1,2023-12-25 05:00:00+00:00,96.2,41.1,265,36.1,23.9,38,0.48,78
12198,1,2023-12-25 06:00:00+00:00,94.8,38.5,268,30.5,22.9,49,0.49,82
12199,1,2023-12-25 07:00:00+00:00,92.0,37.0,266,27.7,20.5,61,0.49,78
12200,1,2023-12-25 08:00:00+00:00,88.5,36.0,262,26.7,17.1,74,0.49,71
12201,1,2023-12-25 09:00:00+00:00,85.9,35.0,260,27.1,14.0,84,0.53,64
12202,1,2023-12-25 10:00:00+00:00,84.3,34.9,263,29.7,11.5,89,0.57,59
12203,1,2023-12-25 11:00:00+00:00,84.1,35.0,267,33.7,9.2,91,0.59,55
12204,1,2023-12-25 12:00:00+00:00,60.5,28.7,284,38.6,12.1,85,0.46,25
12205,1,2023-12-25 13:00:00+00:00,56.8,27.0,278,41.0,9.7,81,0.44,28
12206,1,2023-12-25 14:00:00+00:00,58.3,26.5,269,43.9,6.3,76,0.43,34
12207,1,2023-12-25 15:00:00+00:00,64.7,26.6,255,43.6,4.1,73,0.43,46
12208,1,2023-12-25 16:00:00+00:00,76.1,28.1,231,37.0,4.0,75,0.43,71
12209,1,2023-12-25 17:00:00+00:00,89.2,30.5,201,27.3,5.0,79,0.43,104
12210,1,2023-12-25 18:00:00+00:00,101.0,33.3,178,19.7,5.9,81,0.44,130
12211,1,2023-12-25 19:00:00+00:00,109.2,35.6,168,17.0,6.3,79,0.45,146
12212,1,2023-12-25 20:00:00+00:00,114.3,37.7,165,16.5,6.6,76,0.45,155
12213,1,2023-12-25 21:00:00+00:00,115.7,39.0,162,15.8,6.9,75,0.44,157
12214,1,2023-12-25 22:00:00+00:00,115.9,39.7,155,13.8,7.2,77,0.42,150
12215,1,2023-12-25 23:00:00+00:00,109.2,39.2,148,11.5,7.5,80,0.41,135
12216,1,2023-12-26 00:00:00+00:00,116.6,43.7,154,15.1,7.8,70,0.4,142
12217,1,2023-12-26 01:00:00+00:00,108.3,42.6,149,13.2,8.2,76,0.4,124
12218,1,2023-12-26 02:00:00+00:00,96.9,41.2,143,10.8,8.8,85,0.4,98
12219,1,2023-12-26 03:00:00+00:00,86.4,39.1,145,10.1,9.2,91,0.4,75
12220,1,2023-12-26 04:00:00+00:00,77.3,37.4,165,13.2,9.4,92,0.39,58
12221,1,2023-12-26 05:00:00+00:00,71.7,35.7,193,18.2,9.4,91,0.38,45
12222,1,2023-12-26 06:00:00+00:00,69.2,34.3,213,21.3,9.6,91,0.36,37
12223,1,2023-12-26 07:00:00+00:00,68.9,32.5,217,20.6,10.2,95,0.35,38
12224,1,2023-12-26 08:00:00+00:00,68.2,30.5,213,18.1,10.9,100,0.33,46
12225,1,2023-12-26 09:00:00+00:00,67.3,29.0,208,16.2,11.3,103,0.33,51
12226,1,2023-12-26 10:00:00+00:00,65.9,27.8,205,15.8,11.1,104,0.32,52
12227,1,2023-12-26 11:00:00+00:00,63.1,26.5,202,15.9,10.5,102,0.32,51
12228,1,2023-12-26 12:00:00+00:00,49.7,22.9,202,19.0,10.8,105,0.27,33
12229,1,2023-12-26 13:00:00+00:00,47.3,21.8,200,19.1,11.7,106,0.27,30
12230,1,2023-12-26 14:00:00+00:00,45.6,21.5,196,19.3,12.8,107,0.28,26
12231,1,2023-12-26 15:00:00+00:00,45.6,22.0,192,18.7,13.5,108,0.28,23
12232,1,2023-12-26 16:00:00+00:00,46.4,22.6,186,16.8,13.2,108,0.29,23
12233,1,2023-12-26 17:00:00+00:00,47.1,23.1,180,14.3,12.5,107,0.28,25
12234,1,2023-12-26 18:00:00+00:00,47.7,23.2,174,12.3,11.7,105,0.28,26
12235,1,2023-12-26 19:00:00+00:00,46.8,22.6,170,11.6,11.0,101,0.27,26
12236,1,2023-12-26 20:00:00+00:00,44.1,21.4,167,11.4,10.3,96,0.26,26
12237,1,2023-12-26 21:00:00+00:00,40.7,19.7,164,11.0,9.6,92,0.25,25
12238,1,2023-12-26 22:00:00+00:00,38.6,18.8,161,9.9,8.6,89,0.24,24
12239,1,2023-12-26 23:00:00+00:00,38.0,18.4,158,8.6,7.7,87,0.24,22
12240,1,2023-12-27 00:00:00+00:00,38.3,18.6,157,7.7,7.4,85,0.24,23
12241,1,2023-12-27 01:00:00+00:00,41.4,18.6,156,7.9,9.7,83,0.23,32
12242,1,2023-12-27 02:00:00+00:00,46.9,19.0,156,8.3,13.0,80,0.23,45
12243,1,2023-12-27 03:00:00+00:00,53.1,19.9,160,9.1,16.2,78,0.23,55
12244,1,2023-12-27 04:00:00+00:00,58.1,21.2,174,11.0,19.0,76,0.24,60
12245,1,2023-12-27 05:00:00+00:00,61.5,22.5,193,13.4,21.7,74,0.25,63
12246,1,2023-12-27 06:00:00+00:00,63.8,23.6,207,14.8,24.0,76,0.26,64
12247,1,2023-12-27 07:00:00+00:00,64.7,24.4,210,14.2,26.1,86,0.27,64
12248,1,2023-12-27 08:00:00+00:00,63.1,24.0,207,12.7,27.8,100,0.28,62
12249,1,2023-12-27 09:00:00+00:00,60.1,23.0,203,12.0,28.8,109,0.29,57
12250,1,2023-12-27 10:00:00+00:00,55.2,21.8,198,13.0,28.6,109,0.29,48
12251,1,2023-12-27 11:00:00+00:00,48.4,20.3,192,14.9,27.6,105,0.29,36
12252,1,2023-12-27 12:00:00+00:00,33.3,16.4,197,17.1,25.5,103,0.23,15
12253,1,2023-12-27 13:00:00+00:00,29.1,15.0,193,18.2,23.9,97,0.24,12
12254,1,2023-12-27 14:00:00+00:00,25.6,13.5,187,19.7,21.6,88,0.25,8
12255,1,2023-12-27 15:00:00+00:00,22.9,12.2,180,20.3,20.0,82,0.26,5
12256,1,2023-12-27 16:00:00+00:00,21.8,11.5,172,19.1,19.8,80,0.26,5
12257,1,2023-12-27 17:00:00+00:00,21.5,11.2,163,17.0,20.2,81,0.27,6
12258,1,2023-12-27 18:00:00+00:00,21.7,11.4,157,15.4,20.2,81,0.28,7
12259,1,2023-12-27 19:00:00+00:00,22.2,11.7,155,15.0,19.3,79,0.28,7
12260,1,2023-12-27 20:00:00+00:00,22.8,12.2,155,15.1,17.9,77,0.28,7
12261,1,2023-12-27 21:00:00+00:00,23.2,12.7,156,14.9,16.7,75,0.28,6
12262,1,2023-12-27 22:00:00+00:00,23.6,13.2,156,13.9,15.5,73,0.27,5
12263,1,2023-12-27 23:00:00+00:00,24.3,13.9,156,12.7,14.4,71,0.27,4
12264,1,2023-12-28 00:00:00+00:00,25.3,15.1,163,13.6,16.2,66,0.29,3
12265,1,2023-12-28 01:00:00+00:00,25.1,15.1,163,13.3,17.7,65,0.29,2
12266,1,2023-12-28 02:00:00+00:00,25.2,15.1,163,13.1,19.9,63,0.28,2
12267,1,2023-12-28 03:00:00+00:00,26.0,15.3,167,13.4,22.8,61,0.27,3
12268,1,2023-12-28 04:00:00+00:00,28.6,16.1,178,15.1,26.9,58,0.28,7
12269,1,2023-12-28 05:00:00+00:00,32.9,17.5,193,17.4,31.7,55,0.29,12
12270,1,2023-12-28 06:00:00+00:00,37.8,18.4,204,18.8,36.2,58,0.31,19
12271,1,2023-12-28 07:00:00+00:00,44.8,19.7,206,18.1,40.8,71,0.32,28
12272,1,2023-12-28 08:00:00+00:00,51.9,21.3,204,16.5,45.0,89,0.31,39
12273,1,2023-12-28 09:00:00+00:00,56.0,22.5,208,16.1,46.3,105,0.32,45
