,location_id,date,temperature_2m_previous_day1,temperature_2m_previous_day2,temperature_2m_previous_day3,temperature_2m_previous_day4,temperature_2m_previous_day5,temperature_2m_previous_day6,temperature_2m_previous_day7,relative_humidity_2m_previous_day1,relative_humidity_2m_previous_day2,relative_humidity_2m_previous_day3,relative_humidity_2m_previous_day4,relative_humidity_2m_previous_day5,relative_humidity_2m_previous_day6,relative_humidity_2m_previous_day7
2598,1,2024-05-19 06:00:00+00:00,20.796999,21.347,21.147,21.197,21.247,20.647,18.595499,82.0,77.0,76.0,79.0,78.0,81.0,89.0
2599,1,2024-05-19 07:00:00+00:00,22.147,22.947,22.447,22.296999,22.597,21.897,20.4455,74.0,72.0,71.0,76.0,74.0,77.0,84.0
2600,1,2024-05-19 08:00:00+00:00,23.247,24.197,23.597,23.447,24.046999,23.247,22.4455,73.0,69.0,70.0,73.0,70.0,72.0,78.0
2601,1,2024-05-19 09:00:00+00:00,24.747,25.046999,24.697,24.497,25.247,24.447,23.8955,69.0,66.0,67.0,70.0,66.0,68.0,73.0
2602,1,2024-05-19 10:00:00+00:00,25.497,25.697,25.247,25.397,26.147,25.397,24.595499,65.0,62.0,64.0,66.0,62.0,64.0,69.0
2603,1,2024-05-19 11:00:00+00:00,25.747,26.347,25.497,26.147,26.796999,26.197,24.7955,63.0,56.0,62.0,61.0,58.0,60.0,66.0
2604,1,2024-05-19 12:00:00+00:00,26.296999,26.647,26.697,25.747,26.947,27.497,23.9955,60.0,56.0,55.0,61.0,59.0,54.0,72.0
2605,1,2024-05-19 13:00:00+00:00,26.197,26.747,26.447,25.447,26.247,27.147,23.0455,60.0,55.0,56.0,62.0,63.0,54.0,76.0
2606,1,2024-05-19 14:00:00+00:00,25.647,26.447,25.997,24.796999,24.997,26.447,22.0455,60.0,53.0,57.0,64.0,70.0,56.0,81.0
2607,1,2024-05-19 15:00:00+00:00,24.197,25.497,25.247,23.947,23.796999,25.497,20.7955,68.0,61.0,62.0,68.0,76.0,60.0,85.0
2608,1,2024-05-19 16:00:00+00:00,22.546999,23.097,23.296999,22.796999,22.697,24.097,19.1455,78.0,73.0,72.0,73.0,80.0,67.0,90.0
2609,1,2024-05-19 17:00:00+00:00,21.147,21.747,21.647,21.397,21.647,22.447,17.345499,84.0,78.0,79.0,80.0,83.0,77.0,95.0
2610,1,2024-05-19 18:00:00+00:00,19.697,20.296999,20.747,20.197,20.796999,20.997,17.095499,91.0,90.0,81.0,92.0,85.0,85.0,98.0
2611,1,2024-05-19 19:00:00+00:00,18.997,19.647,19.997,19.796999,20.347,20.046999,16.9455,92.0,92.0,85.0,93.0,86.0,90.0,98.0
2612,1,2024-05-19 20:00:00+00:00,18.397,19.147,19.546999,19.796999,20.097,19.296999,17.0455,94.0,92.0,87.0,91.0,87.0,93.0,98.0
2613,1,2024-05-19 21:00:00+00:00,18.097,18.997,19.097,19.747,19.897,18.747,17.095499,95.0,91.0,90.0,89.0,87.0,95.0,97.0
2614,1,2024-05-19 22:00:00+00:00,17.796999,18.796999,18.546999,19.497,19.647,18.296999,16.8955,95.0,90.0,92.0,90.0,87.0,95.0,97.0
2615,1,2024-05-19 23:00:00+00:00,17.497,18.597,18.197,19.197,19.447,17.997,16.595499,95.0,90.0,93.0,91.0,87.0,95.0,96.0
2616,1,2024-05-20 00:00:00+00:00,16.947,18.546999,18.546999,18.897,16.597,19.046999,16.095499,95.0,89.0,88.0,85.0,88.0,86.0,97.0
2617,1,2024-05-20 01:00:00+00:00,16.997,18.296999,17.947,18.447,16.296999,18.447,15.9955,94.0,88.0,87.0,85.0,87.0,87.0,96.0
2618,1,2024-05-20 02:00:00+00:00,17.347,18.046999,17.497,17.947,16.197,17.747,15.9955,92.0,86.0,85.0,86.0,87.0,87.0,95.0
2619,1,2024-05-20 03:00:00+00:00,17.447,17.546999,16.947,17.997,16.597,17.647,16.1955,92.0,87.0,86.0,86.0,86.0,87.0,94.0
2620,1,2024-05-20 04:00:00+00:00,17.197,17.147,16.447,18.847,17.847,18.597,16.4955,92.0,89.0,90.0,84.0,84.0,85.0,94.0
2621,1,2024-05-20 05:00:00+00:00,18.697,18.447,18.247,20.147,19.647,20.097,17.0455,89.0,91.0,89.0,82.0,82.0,82.0,94.0
2622,1,2024-05-20 06:00:00+00:00,20.347,20.947,21.247,20.796999,21.397,21.697,19.3955,86.0,81.0,77.0,82.0,78.0,78.0,87.0
2623,1,2024-05-20 07:00:00+00:00,22.296999,22.847,22.947,22.447,23.097,23.296999,20.9955,78.0,70.0,70.0,77.0,72.0,72.0,81.0
2624,1,2024-05-20 08:00:00+00:00,23.897,24.247,24.397,24.197,24.747,24.897,22.7455,71.0,63.0,67.0,70.0,65.0,66.0,75.0
2625,1,2024-05-20 09:00:00+00:00,24.697,25.447,25.747,25.597,26.046999,26.147,23.7955,65.0,60.0,62.0,65.0,60.0,61.0,71.0
2626,1,2024-05-20 10:00:00+00:00,25.397,26.097,26.347,26.447,26.847,26.947,23.7955,61.0,57.0,56.0,62.0,57.0,58.0,72.0
2627,1,2024-05-20 11:00:00+00:00,26.097,26.447,26.796999,26.847,27.247,27.347,23.095499,57.0,56.0,54.0,60.0,56.0,55.0,76.0
2628,1,2024-05-20 12:00:00+00:00,26.147,26.597,27.097,26.997,26.597,27.347,24.6955,56.0,57.0,52.0,57.0,61.0,57.0,62.0
2629,1,2024-05-20 13:00:00+00:00,25.597,26.447,26.897,25.947,25.747,26.247,23.4955,58.0,58.0,53.0,62.0,65.0,63.0,68.0
2630,1,2024-05-20 14:00:00+00:00,25.497,25.546999,26.046999,24.296999,24.447,24.597,21.7455,57.0,60.0,55.0,70.0,70.0,71.0,78.0
2631,1,2024-05-20 15:00:00+00:00,24.247,24.546999,24.997,22.847,23.147,23.147,20.095499,65.0,64.0,60.0,77.0,76.0,79.0,86.0
2632,1,2024-05-20 16:00:00+00:00,22.046999,22.997,22.447,21.847,21.947,22.147,18.7455,79.0,73.0,72.0,83.0,81.0,84.0,90.0
2633,1,2024-05-20 17:00:00+00:00,21.097,20.747,21.097,20.997,20.796999,21.347,17.4455,86.0,86.0,79.0,87.0,87.0,87.0,93.0
2634,1,2024-05-20 18:00:00+00:00,19.497,20.197,20.147,20.296999,19.897,20.697,16.595499,94.0,87.0,82.0,89.0,91.0,90.0,97.0
2635,1,2024-05-20 19:00:00+00:00,19.097,19.397,19.597,19.847,19.397,20.147,16.2955,94.0,88.0,86.0,90.0,93.0,92.0,98.0
2636,1,2024-05-20 20:00:00+00:00,19.097,18.747,19.497,19.597,19.147,19.697,16.3955,91.0,90.0,87.0,90.0,93.0,94.0,98.0
2637,1,2024-05-20 21:00:00+00:00,18.747,18.546999,19.197,19.397,18.847,19.296999,16.4955,92.0,91.0,90.0,90.0,93.0,94.0,98.0
2638,1,2024-05-20 22:00:00+00:00,18.447,18.296999,18.897,19.247,18.447,18.947,16.4455,92.0,92.0,92.0,90.0,94.0,93.0,98.0
2639,1,2024-05-20 23:00:00+00:00,18.296999,17.747,18.796999,19.097,18.046999,18.697,16.345499,93.0,94.0,92.0,91.0,95.0,90.0,97.0
2640,1,2024-05-21 00:00:00+00:00,18.097,18.046999,18.397,18.497,17.997,18.796999,16.7955,94.0,92.0,90.0,91.0,94.0,91.0,97.0
2641,1,2024-05-21 01:00:00+00:00,18.247,18.247,18.296999,17.997,17.546999,18.197,16.6955,93.0,90.0,87.0,91.0,93.0,91.0,97.0
2642,1,2024-05-21 02:00:00+00:00,18.197,18.197,17.997,17.497,17.097,17.597,16.5455,92.0,89.0,87.0,90.0,92.0,91.0,97.0
2643,1,2024-05-21 03:00:00+00:00,17.697,17.897,17.747,17.546999,17.197,17.546999,16.595499,94.0,90.0,90.0,89.0,90.0,90.0,97.0
2644,1,2024-05-21 04:00:00+00:00,17.296999,17.397,17.347,18.397,18.097,18.347,16.7955,95.0,92.0,93.0,87.0,88.0,88.0,97.0
2645,1,2024-05-21 05:00:00+00:00,18.847,18.697,18.947,19.697,19.447,19.697,17.1455,92.0,91.0,88.0,84.0,85.0,84.0,96.0
2646,1,2024-05-21 06:00:00+00:00,21.397,21.447,21.497,21.296999,20.847,21.147,19.2955,77.0,77.0,74.0,80.0,82.0,80.0,85.0
2647,1,2024-05-21 07:00:00+00:00,22.597,22.447,22.597,22.397,22.097,22.697,21.0455,73.0,73.0,70.0,76.0,77.0,74.0,77.0
2648,1,2024-05-21 08:00:00+00:00,24.046999,23.947,24.046999,23.497,23.397,24.347,22.9455,70.0,71.0,67.0,71.0,72.0,68.0,67.0
2649,1,2024-05-21 09:00:00+00:00,25.046999,25.397,25.546999,24.447,24.447,25.647,24.1955,62.0,63.0,60.0,67.0,67.0,63.0,61.0
2650,1,2024-05-21 10:00:00+00:00,25.497,26.296999,26.546999,25.347,25.397,26.546999,24.5455,59.0,58.0,55.0,63.0,64.0,59.0,60.0
2651,1,2024-05-21 11:00:00+00:00,25.847,26.497,27.097,26.147,26.147,27.147,24.2955,58.0,56.0,53.0,60.0,61.0,56.0,63.0
2652,1,2024-05-21 12:00:00+00:00,26.247,26.697,26.947,26.597,26.447,25.897,24.3955,55.0,54.0,54.0,60.0,61.0,65.0,67.0
2653,1,2024-05-21 13:00:00+00:00,25.796999,26.697,26.747,25.796999,25.647,25.197,23.1455,58.0,54.0,55.0,63.0,65.0,68.0,74.0
2654,1,2024-05-21 14:00:00+00:00,25.397,26.397,26.597,24.497,24.347,24.097,21.595499,58.0,54.0,56.0,68.0,72.0,73.0,82.0
2655,1,2024-05-21 15:00:00+00:00,24.296999,25.447,25.747,23.296999,23.097,23.046999,20.095499,64.0,57.0,60.0,74.0,78.0,78.0,89.0
2656,1,2024-05-21 16:00:00+00:00,22.247,22.947,22.347,22.296999,22.097,22.147,18.845499,74.0,70.0,75.0,80.0,82.0,83.0,93.0
2657,1,2024-05-21 17:00:00+00:00,21.296999,21.296999,21.347,21.347,21.147,21.347,17.6955,79.0,80.0,80.0,86.0,85.0,87.0,95.0
2658,1,2024-05-21 18:00:00+00:00,19.997,20.647,20.197,20.897,20.296999,20.497,17.3955,89.0,85.0,88.0,86.0,87.0,90.0,97.0
2659,1,2024-05-21 19:00:00+00:00,19.847,19.796999,19.697,19.997,19.546999,19.647,17.1955,90.0,89.0,91.0,90.0,88.0,90.0,97.0
2660,1,2024-05-21 20:00:00+00:00,19.497,19.347,19.296999,19.296999,18.897,18.796999,17.1455,91.0,91.0,93.0,92.0,87.0,89.0,96.0
2661,1,2024-05-21 21:00:00+00:00,19.046999,19.097,19.197,18.647,18.347,18.046999,16.9955,92.0,90.0,92.0,94.0,87.0,88.0,95.0
2662,1,2024-05-21 22:00:00+00:00,18.747,18.747,18.947,17.997,17.897,17.447,16.6955,93.0,90.0,92.0,95.0,88.0,89.0,95.0
2663,1,2024-05-21 23:00:00+00:00,18.347,18.247,18.647,17.447,17.497,16.947,16.345499,91.0,90.0,93.0,95.0,88.0,90.0,96.0
2664,1,2024-05-22 00:00:00+00:00,17.546999,18.097,18.397,18.347,17.697,16.847,16.595499,94.0,82.0,91.0,91.0,88.0,91.0,98.0
2665,1,2024-05-22 01:00:00+00:00,17.197,17.997,18.497,18.046999,17.197,16.546999,16.4955,90.0,81.0,85.0,90.0,89.0,91.0,98.0
2666,1,2024-05-22 02:00:00+00:00,17.097,17.997,18.296999,17.847,16.697,16.397,16.4455,88.0,80.0,83.0,87.0,90.0,91.0,98.0
2667,1,2024-05-22 03:00:00+00:00,17.247,17.847,18.296999,17.997,16.747,16.697,16.595499,86.0,80.0,82.0,84.0,90.0,89.0,97.0
2668,1,2024-05-22 04:00:00+00:00,17.447,17.347,18.347,18.697,17.647,17.697,17.1455,85.0,83.0,81.0,82.0,87.0,86.0,95.0
2669,1,2024-05-22 05:00:00+00:00,18.647,18.697,18.747,19.747,19.097,19.197,17.8955,82.0,81.0,83.0,79.0,82.0,82.0,93.0
2670,1,2024-05-22 06:00:00+00:00,20.046999,20.697,21.197,20.747,20.647,20.796999,19.095499,77.0,72.0,71.0,74.0,77.0,77.0,88.0
2671,1,2024-05-22 07:00:00+00:00,21.897,22.397,22.747,22.197,22.347,22.546999,19.8955,69.0,66.0,65.0,69.0,71.0,71.0,85.0
2672,1,2024-05-22 08:00:00+00:00,23.497,24.197,24.247,23.847,24.097,24.397,20.595499,63.0,59.0,61.0,63.0,63.0,63.0,82.0
2673,1,2024-05-22 09:00:00+00:00,24.546999,25.397,25.397,25.197,25.447,25.697,21.1955,58.0,55.0,57.0,58.0,58.0,58.0,80.0
2674,1,2024-05-22 10:00:00+00:00,25.147,25.947,26.147,26.147,26.147,26.197,21.9455,54.0,52.0,53.0,54.0,55.0,56.0,79.0
2675,1,2024-05-22 11:00:00+00:00,25.546999,25.497,26.697,26.847,26.397,26.147,22.5455,52.0,53.0,49.0,50.0,54.0,55.0,78.0
2676,1,2024-05-22 12:00:00+00:00,25.997,26.546999,26.447,26.546999,26.647,26.046999,22.595499,48.0,47.0,50.0,50.0,53.0,53.0,68.0
2677,1,2024-05-22 13:00:00+00:00,25.796999,26.546999,26.447,26.046999,26.347,25.697,21.9955,48.0,45.0,47.0,53.0,54.0,55.0,74.0
2678,1,2024-05-22 14:00:00+00:00,25.197,25.347,26.247,25.197,25.747,25.097,20.6955,51.0,51.0,50.0,57.0,56.0,58.0,84.0
2679,1,2024-05-22 15:00:00+00:00,23.597,23.647,24.397,24.097,24.796999,24.147,19.4955,58.0,57.0,62.0,62.0,60.0,62.0,91.0
2680,1,2024-05-22 16:00:00+00:00,21.347,21.296999,22.247,22.747,23.247,22.647,18.6955,67.0,66.0,67.0,66.0,65.0,66.0,94.0
2681,1,2024-05-22 17:00:00+00:00,19.897,19.796999,20.847,21.197,21.347,20.847,17.9455,71.0,70.0,69.0,71.0,72.0,71.0,94.0
2682,1,2024-05-22 18:00:00+00:00,18.847,18.497,19.296999,19.247,19.747,19.347,16.8955,76.0,78.0,77.0,81.0,77.0,75.0,97.0
2683,1,2024-05-22 19:00:00+00:00,17.897,17.647,18.247,18.397,18.747,18.497,16.6455,81.0,82.0,82.0,82.0,80.0,78.0,97.0
2684,1,2024-05-22 20:00:00+00:00,17.147,17.097,17.597,17.897,18.046999,18.046999,16.4955,83.0,83.0,84.0,82.0,81.0,80.0,96.0
2685,1,2024-05-22 21:00:00+00:00,16.647,16.747,17.046999,17.497,17.497,17.647,16.2955,85.0,84.0,84.0,83.0,83.0,82.0,95.0
2686,1,2024-05-22 22:00:00+00:00,16.147,16.347,16.647,17.097,17.046999,17.347,16.095499,87.0,85.0,85.0,85.0,85.0,84.0,95.0
2687,1,2024-05-22 23:00:00+00:00,15.797,15.947,16.296999,16.747,16.747,17.147,15.8955,88.0,86.0,87.0,87.0,87.0,86.0,94.0
2688,1,2024-05-23 00:00:00+00:00,14.797,15.947,16.097,15.847,16.747,16.947,15.4955,92.0,85.0,87.0,91.0,85.0,87.0,96.0
2689,1,2024-05-23 01:00:00+00:00,14.547,15.646999,15.797,15.597,16.247,16.546999,15.0455,92.0,86.0,89.0,92.0,87.0,89.0,97.0
2690,1,2024-05-23 02:00:00+00:00,14.247,15.347,15.547,15.447,15.847,16.197,14.4955,93.0,88.0,90.0,92.0,88.0,90.0,97.0
2691,1,2024-05-23 03:00:00+00:00,13.947,15.047,15.396999,15.847,16.047,16.397,14.5955,93.0,90.0,90.0,90.0,87.0,89.0,96.0
2692,1,2024-05-23 04:00:00+00:00,13.896999,14.997,15.447,17.046999,17.147,17.497,15.7455,93.0,90.0,89.0,86.0,83.0,85.0,93.0
2693,1,2024-05-23 05:00:00+00:00,16.497,17.397,17.847,18.747,18.796999,19.197,17.5455,88.0,84.0,83.0,79.0,78.0,80.0,88.0
2694,1,2024-05-23 06:00:00+00:00,19.697,20.247,20.296999,20.347,20.546999,20.897,18.8955,78.0,75.0,75.0,72.0,72.0,74.0,86.0
2695,1,2024-05-23 07:00:00+00:00,21.997,22.296999,22.447,22.197,22.447,22.597,20.595499,66.0,65.0,65.0,66.0,66.0,68.0,81.0
2696,1,2024-05-23 08:00:00+00:00,23.947,23.897,24.197,24.147,24.397,24.296999,22.345499,59.0,60.0,59.0,60.0,61.0,62.0,77.0
2697,1,2024-05-23 09:00:00+00:00,25.296999,25.197,25.546999,25.647,25.947,25.597,23.4955,54.0,55.0,54.0,55.0,56.0,57.0,74.0
2698,1,2024-05-23 10:00:00+00:00,26.097,26.147,26.497,26.546999,26.847,26.347,23.5455,49.0,51.0,51.0,51.0,52.0,53.0,75.0
2699,1,2024-05-23 11:00:00+00:00,26.697,26.497,27.097,26.997,27.296999,26.697,22.9955,46.0,48.0,48.0,49.0,49.0,51.0,77.0
2700,1,2024-05-23 12:00:00+00:00,26.296999,26.697,26.897,27.147,26.897,26.897,22.8955,47.0,44.0,45.0,46.0,48.0,49.0,75.0
2701,1,2024-05-23 13:00:00+00:00,25.997,26.347,26.546999,26.546999,26.497,26.296999,21.845499,49.0,45.0,45.0,48.0,50.0,51.0,79.0
2702,1,2024-05-23 14:00:00+00:00,25.497,25.647,25.897,25.397,25.647,25.247,20.7455,52.0,47.0,48.0,52.0,54.0,55.0,82.0
2703,1,2024-05-23 15:00:00+00:00,24.046999,23.997,24.197,23.947,24.447,24.097,19.6955,60.0,56.0,57.0,57.0,59.0,60.0,85.0
2704,1,2024-05-23 16:00:00+00:00,21.447,21.497,21.597,22.046999,22.747,22.947,18.7455,70.0,64.0,65.0,63.0,65.0,65.0,88.0
2705,1,2024-05-23 17:00:00+00:00,19.647,19.697,19.747,19.847,20.647,21.697,17.845499,77.0,71.0,72.0,70.0,71.0,71.0,92.0
2706,1,2024-05-23 18:00:00+00:00,19.347,18.397,18.097,19.597,18.897,20.447,16.4955,76.0,78.0,78.0,73.0,77.0,76.0,96.0
2707,1,2024-05-23 19:00:00+00:00,18.546999,17.296999,17.046999,18.747,17.697,19.197,15.9955,78.0,83.0,83.0,76.0,82.0,80.0,96.0
2708,1,2024-05-23 20:00:00+00:00,17.897,16.497,16.197,18.247,16.796999,17.997,15.7955,81.0,86.0,88.0,77.0,86.0,84.0,96.0
2709,1,2024-05-23 21:00:00+00:00,17.247,15.947,15.547,17.796999,16.147,17.046999,15.695499,85.0,87.0,91.0,79.0,89.0,87.0,95.0
2710,1,2024-05-23 22:00:00+00:00,16.546999,15.597,15.197,17.397,15.697,16.497,15.7455,88.0,87.0,91.0,81.0,90.0,88.0,95.0
2711,1,2024-05-23 23:00:00+00:00,16.097,15.396999,15.097,17.046999,15.497,16.247,15.8455,88.0,89.0,91.0,82.0,91.0,88.0,95.0
2712,1,2024-05-24 00:00:00+00:00,16.197,14.497,14.597,14.947,15.847,16.897,16.6955,91.0,92.0,92.0,92.0,88.0,85.0,95.0
2713,1,2024-05-24 01:00:00+00:00,16.047,14.396999,14.247,14.497,15.347,16.497,16.595499,90.0,93.0,93.0,93.0,90.0,87.0,95.0
2714,1,2024-05-24 02:00:00+00:00,15.697,14.197,14.047,14.097,14.896999,16.147,16.4455,90.0,94.0,94.0,94.0,92.0,88.0,95.0
2715,1,2024-05-24 03:00:00+00:00,15.247,13.947,14.047,14.396999,15.097,16.296999,16.3955,91.0,94.0,94.0,93.0,92.0,88.0,95.0
2716,1,2024-05-24 04:00:00+00:00,14.896999,13.797,14.146999,15.747,16.347,17.347,16.4455,92.0,94.0,93.0,89.0,88.0,85.0,95.0
2717,1,2024-05-24 05:00:00+00:00,17.097,16.296999,16.747,17.796999,18.247,18.897,16.595499,88.0,90.0,88.0,82.0,82.0,81.0,95.0
2718,1,2024-05-24 06:00:00+00:00,20.046999,19.647,19.947,20.147,20.197,20.546999,19.8955,74.0,76.0,75.0,75.0,75.0,76.0,83.0
2719,1,2024-05-24 07:00:00+00:00,21.796999,21.546999,21.796999,22.097,22.097,22.296999,21.095499,68.0,70.0,69.0,69.0,69.0,71.0,79.0
2720,1,2024-05-24 08:00:00+00:00,23.597,23.597,23.897,24.097,24.046999,24.197,22.2455,63.0,64.0,64.0,63.0,62.0,66.0,75.0
2721,1,2024-05-24 09:00:00+00:00,25.147,25.447,25.697,25.647,25.546999,25.597,22.8955,58.0,56.0,56.0,57.0,57.0,61.0,74.0
2722,1,2024-05-24 10:00:00+00:00,25.997,26.497,26.697,26.647,26.447,26.397,22.845499,52.0,51.0,50.0,52.0,53.0,57.0,76.0
2723,1,2024-05-24 11:00:00+00:00,26.247,27.046999,27.197,27.247,26.947,26.697,22.3955,51.0,48.0,45.0,48.0,49.0,54.0,80.0
2724,1,2024-05-24 12:00:00+00:00,25.397,26.747,27.097,27.197,27.546999,27.046999,23.9955,53.0,48.0,47.0,45.0,46.0,50.0,64.0
2725,1,2024-05-24 13:00:00+00:00,25.447,26.647,27.046999,26.847,26.897,26.697,22.9955,53.0,49.0,48.0,47.0,50.0,51.0,69.0
2726,1,2024-05-24 14:00:00+00:00,25.097,25.997,26.597,26.046999,25.697,25.947,21.4455,53.0,50.0,48.0,51.0,57.0,54.0,78.0
2727,1,2024-05-24 15:00:00+00:00,24.097,24.847,25.147,25.097,24.397,24.897,19.9955,62.0,59.0,58.0,56.0,63.0,58.0,86.0
2728,1,2024-05-24 16:00:00+00:00,21.897,22.647,22.747,23.847,23.097,23.296999,18.9955,72.0,68.0,66.0,61.0,67.0,65.0,91.0
2729,1,2024-05-24 17:00:00+00:00,20.497,21.397,20.847,22.447,21.747,21.397,18.1455,76.0,71.0,75.0,66.0,71.0,75.0,94.0
2730,1,2024-05-24 18:00:00+00:00,20.347,20.296999,20.647,20.546999,20.597,19.847,16.7955,77.0,78.0,73.0,77.0,74.0,82.0,98.0
2731,1,2024-05-24 19:00:00+00:00,19.847,20.046999,19.546999,19.897,19.847,19.046999,16.4455,79.0,79.0,77.0,78.0,76.0,86.0,98.0
2732,1,2024-05-24 20:00:00+00:00,19.497,19.747,19.046999,19.546999,19.296999,18.647,16.1455,80.0,79.0,77.0,76.0,78.0,88.0,98.0
2733,1,2024-05-24 21:00:00+00:00,19.296999,19.347,18.546999,19.197,18.847,18.247,15.8955,79.0,78.0,78.0,75.0,79.0,90.0,97.0
2734,1,2024-05-24 22:00:00+00:00,18.847,18.947,18.197,18.647,18.397,17.796999,15.7955,81.0,78.0,78.0,75.0,79.0,91.0,96.0
2735,1,2024-05-24 23:00:00+00:00,18.447,18.497,18.046999,18.046999,17.997,17.397,15.7455,83.0,80.0,78.0,77.0,79.0,91.0,96.0
2736,1,2024-05-25 00:00:00+00:00,18.197,17.197,16.247,18.046999,17.197,17.597,16.3955,84.0,86.0,88.0,78.0,87.0,80.0,94.0
2737,1,2024-05-25 01:00:00+00:00,17.947,17.097,15.997,17.697,16.997,17.347,16.2955,86.0,87.0,88.0,80.0,88.0,81.0,95.0
2738,1,2024-05-25 02:00:00+00:00,17.497,16.796999,15.896999,17.296999,16.947,17.197,16.1455,88.0,89.0,88.0,83.0,89.0,83.0,96.0
2739,1,2024-05-25 03:00:00+00:00,16.997,16.597,15.896999,17.296999,17.247,17.347,16.095499,90.0,90.0,88.0,85.0,88.0,84.0,97.0
2740,1,2024-05-25 04:00:00+00:00,16.647,16.447,16.097,17.847,17.947,17.897,16.1455,91.0,91.0,88.0,84.0,86.0,83.0,97.0
2741,1,2024-05-25 05:00:00+00:00,18.097,17.947,17.796999,18.697,18.997,18.747,16.2955,88.0,88.0,86.0,82.0,82.0,81.0,96.0
2742,1,2024-05-25 06:00:00+00:00,19.647,20.097,20.197,19.997,20.147,19.897,17.3955,85.0,77.0,75.0,77.0,78.0,78.0,94.0
2743,1,2024-05-25 07:00:00+00:00,20.947,21.347,21.397,21.597,21.546999,21.546999,18.095499,77.0,73.0,70.0,72.0,74.0,73.0,93.0
2744,1,2024-05-25 08:00:00+00:00,21.747,22.997,23.147,23.347,23.097,23.497,18.9955,74.0,69.0,67.0,66.0,70.0,67.0,91.0
2745,1,2024-05-25 09:00:00+00:00,22.247,23.997,24.546999,24.747,24.397,24.947,19.8955,72.0,65.0,61.0,62.0,66.0,62.0,88.0
2746,1,2024-05-25 10:00:00+00:00,22.447,24.296999,25.347,25.497,25.397,25.647,20.9455,72.0,62.0,57.0,60.0,61.0,59.0,83.0
2747,1,2024-05-25 11:00:00+00:00,22.847,24.796999,25.847,25.847,26.097,25.897,21.9455,71.0,60.0,54.0,59.0,55.0,57.0,76.0
2748,1,2024-05-25 12:00:00+00:00,24.097,24.997,25.247,25.947,25.647,26.197,23.595499,67.0,62.0,59.0,53.0,58.0,56.0,64.0
2749,1,2024-05-25 13:00:00+00:00,23.697,24.897,25.097,25.697,25.197,25.997,22.9455,67.0,63.0,57.0,54.0,58.0,55.0,68.0
2750,1,2024-05-25 14:00:00+00:00,22.947,24.247,24.796999,25.097,24.447,25.546999,21.6955,70.0,64.0,57.0,56.0,60.0,55.0,76.0
2751,1,2024-05-25 15:00:00+00:00,22.197,23.197,23.796999,24.247,23.447,24.796999,20.2955,72.0,69.0,63.0,60.0,64.0,58.0,83.0
2752,1,2024-05-25 16:00:00+00:00,21.097,21.647,22.097,23.147,21.947,23.497,18.7955,80.0,77.0,74.0,67.0,73.0,66.0,87.0
2753,1,2024-05-25 17:00:00+00:00,20.097,20.947,20.897,21.796999,20.147,21.897,17.2455,90.0,82.0,81.0,75.0,85.0,76.0,90.0
2754,1,2024-05-25 18:00:00+00:00,20.347,20.397,20.097,20.747,18.847,20.647,16.595499,87.0,85.0,85.0,82.0,94.0,84.0,92.0
2755,1,2024-05-25 19:00:00+00:00,19.546999,20.247,19.847,20.046999,18.347,19.997,16.0455,91.0,84.0,83.0,85.0,97.0,88.0,93.0
2756,1,2024-05-25 20:00:00+00:00,18.997,19.997,19.247,19.546999,18.296999,19.697,15.7455,91.0,85.0,86.0,86.0,97.0,90.0,94.0
2757,1,2024-05-25 21:00:00+00:00,18.647,19.597,18.747,19.197,18.296999,19.497,15.5955,91.0,86.0,88.0,86.0,96.0,91.0,94.0
2758,1,2024-05-25 22:00:00+00:00,18.397,19.247,18.447,18.897,18.247,19.397,15.5455,87.0,86.0,90.0,86.0,93.0,89.0,94.0
2759,1,2024-05-25 23:00:00+00:00,18.247,18.847,18.546999,18.747,18.296999,19.397,15.6455,86.0,85.0,90.0,85.0,89.0,86.0,95.0
2760,1,2024-05-26 00:00:00+00:00,17.647,18.097,18.296999,18.097,18.447,17.947,13.8955,89.0,91.0,89.0,84.0,86.0,86.0,96.0
2761,1,2024-05-26 01:00:00+00:00,17.347,17.947,18.247,17.947,18.347,17.897,13.4955,92.0,91.0,89.0,85.0,85.0,86.0,97.0
2762,1,2024-05-26 02:00:00+00:00,17.397,17.947,18.397,17.947,18.347,18.046999,13.0955,91.0,90.0,88.0,87.0,85.0,86.0,97.0
2763,1,2024-05-26 03:00:00+00:00,17.447,17.947,18.397,18.097,18.546999,18.397,13.3955,89.0,90.0,88.0,88.0,84.0,85.0,96.0
2764,1,2024-05-26 04:00:00+00:00,17.447,17.897,18.296999,18.397,18.947,18.947,14.7455,89.0,91.0,90.0,87.0,83.0,84.0,93.0
2765,1,2024-05-26 05:00:00+00:00,18.097,18.497,18.647,18.947,19.497,19.647,16.7955,89.0,91.0,91.0,85.0,82.0,83.0,88.0
2766,1,2024-05-26 06:00:00+00:00,19.847,20.347,19.347,20.347,20.447,20.647,19.3955,81.0,83.0,87.0,82.0,80.0,80.0,83.0
2767,1,2024-05-26 07:00:00+00:00,21.347,22.046999,20.947,21.847,21.997,22.046999,21.2455,79.0,80.0,83.0,77.0,76.0,76.0,77.0
2768,1,2024-05-26 08:00:00+00:00,22.897,23.747,22.447,23.597,23.897,23.747,23.2955,75.0,71.0,80.0,71.0,70.0,70.0,70.0
2769,1,2024-05-26 09:00:00+00:00,24.197,25.097,23.847,24.997,25.447,25.097,24.7955,68.0,62.0,72.0,65.0,65.0,65.0,64.0
