,location_id,date,relative_humidity_2m,us_aqi
6207,2,2023-09-16 15:00:00+00:00,50.0,79.00709
6208,2,2023-09-16 16:00:00+00:00,51.0,79.40602
6209,2,2023-09-16 17:00:00+00:00,51.0,80.30141
6210,2,2023-09-16 18:00:00+00:00,53.0,81.79077
6211,2,2023-09-16 19:00:00+00:00,56.0,83.84752
6212,2,2023-09-16 20:00:00+00:00,56.0,86.38297
6213,2,2023-09-16 21:00:00+00:00,55.0,89.12234
6214,2,2023-09-16 22:00:00+00:00,54.0,91.74645
6215,2,2023-09-16 23:00:00+00:00,54.0,94.05142
6216,2,2023-09-17 00:00:00+00:00,53.0,96.612495
6217,2,2023-09-17 01:00:00+00:00,57.0,100.910416
6218,2,2023-09-17 02:00:00+00:00,60.0,104.66459
6219,2,2023-09-17 03:00:00+00:00,61.0,107.691666
6220,2,2023-09-17 04:00:00+00:00,54.0,110.14583
6221,2,2023-09-17 05:00:00+00:00,46.0,112.177086
6222,2,2023-09-17 06:00:00+00:00,42.0,113.922905
6223,2,2023-09-17 07:00:00+00:00,44.0,115.485405
6224,2,2023-09-17 08:00:00+00:00,44.0,116.99374
6225,2,2023-09-17 09:00:00+00:00,38.0,118.59375
6226,2,2023-09-17 10:00:00+00:00,29.0,120.325
6227,2,2023-09-17 11:00:00+00:00,30.0,122.095825
6228,2,2023-09-17 12:00:00+00:00,32.0,123.7625
6229,2,2023-09-17 13:00:00+00:00,37.0,125.53124
6230,2,2023-09-17 14:00:00+00:00,41.0,127.200005
6231,2,2023-09-17 15:00:00+00:00,48.0,128.78334
6232,2,2023-09-17 16:00:00+00:00,53.0,129.93335
6233,2,2023-09-17 17:00:00+00:00,56.0,130.09793
6234,2,2023-09-17 18:00:00+00:00,63.0,129.26459
6235,2,2023-09-17 19:00:00+00:00,67.0,127.7125
6236,2,2023-09-17 20:00:00+00:00,70.0,125.89792
6237,2,2023-09-17 21:00:00+00:00,69.0,124.112495
6238,2,2023-09-17 22:00:00+00:00,66.0,122.754166
6239,2,2023-09-17 23:00:00+00:00,62.0,122.21042
6240,2,2023-09-18 00:00:00+00:00,61.0,121.74375
6241,2,2023-09-18 01:00:00+00:00,61.0,120.52084
6242,2,2023-09-18 02:00:00+00:00,65.0,119.82291
6243,2,2023-09-18 03:00:00+00:00,67.0,120.03542
6244,2,2023-09-18 04:00:00+00:00,61.0,120.987495
6245,2,2023-09-18 05:00:00+00:00,50.0,122.52084
6246,2,2023-09-18 06:00:00+00:00,44.0,124.29793
6247,2,2023-09-18 07:00:00+00:00,44.0,126.44168
6248,2,2023-09-18 08:00:00+00:00,42.0,128.49794
6249,2,2023-09-18 09:00:00+00:00,39.0,129.85628
6250,2,2023-09-18 10:00:00+00:00,35.0,130.54376
6251,2,2023-09-18 11:00:00+00:00,32.0,130.74583
6252,2,2023-09-18 12:00:00+00:00,32.0,130.65833
6253,2,2023-09-18 13:00:00+00:00,36.0,130.275
6254,2,2023-09-18 14:00:00+00:00,42.0,129.69792
6255,2,2023-09-18 15:00:00+00:00,54.0,129.0521
6256,2,2023-09-18 16:00:00+00:00,63.0,128.53125
6257,2,2023-09-18 17:00:00+00:00,68.0,128.0896
6258,2,2023-09-18 18:00:00+00:00,71.0,127.6521
6259,2,2023-09-18 19:00:00+00:00,74.0,127.16668
6260,2,2023-09-18 20:00:00+00:00,74.0,126.32292
6261,2,2023-09-18 21:00:00+00:00,75.0,125.00416
6262,2,2023-09-18 22:00:00+00:00,79.0,123.06459
6263,2,2023-09-18 23:00:00+00:00,75.0,120.40626
6264,2,2023-09-19 00:00:00+00:00,73.0,119.94792
6265,2,2023-09-19 01:00:00+00:00,68.0,119.552086
6266,2,2023-09-19 02:00:00+00:00,67.0,118.95835
6267,2,2023-09-19 03:00:00+00:00,65.0,118.22917
6268,2,2023-09-19 04:00:00+00:00,58.0,117.49999
6269,2,2023-09-19 05:00:00+00:00,47.0,116.84375
6270,2,2023-09-19 06:00:00+00:00,40.0,116.19792
6271,2,2023-09-19 07:00:00+00:00,38.0,115.33334
6272,2,2023-09-19 08:00:00+00:00,40.0,114.21875
6273,2,2023-09-19 09:00:00+00:00,38.0,113.020836
6274,2,2023-09-19 10:00:00+00:00,37.0,111.895836
6275,2,2023-09-19 11:00:00+00:00,41.0,110.89585
6276,2,2023-09-19 12:00:00+00:00,52.0,109.97918
6277,2,2023-09-19 13:00:00+00:00,49.0,109.14584
6278,2,2023-09-19 14:00:00+00:00,53.0,108.46875
6279,2,2023-09-19 15:00:00+00:00,62.0,107.92709
6280,2,2023-09-19 16:00:00+00:00,69.0,107.47918
6281,2,2023-09-19 17:00:00+00:00,68.0,106.833336
6282,2,2023-09-19 18:00:00+00:00,69.0,105.8125
6283,2,2023-09-19 19:00:00+00:00,75.0,104.32292
6284,2,2023-09-19 20:00:00+00:00,77.0,102.43751
6285,2,2023-09-19 21:00:00+00:00,78.0,100.239586
6286,2,2023-09-19 22:00:00+00:00,78.0,98.20923
6287,2,2023-09-19 23:00:00+00:00,78.0,96.196815
6288,2,2023-09-20 00:00:00+00:00,83.0,94.24647
6289,2,2023-09-20 01:00:00+00:00,81.0,92.491135
6290,2,2023-09-20 02:00:00+00:00,81.0,91.01064
6291,2,2023-09-20 03:00:00+00:00,85.0,89.831566
6292,2,2023-09-20 04:00:00+00:00,84.0,88.97164
6293,2,2023-09-20 05:00:00+00:00,68.0,88.3422
6294,2,2023-09-20 06:00:00+00:00,54.0,87.854614
6295,2,2023-09-20 07:00:00+00:00,42.0,87.47341
6296,2,2023-09-20 08:00:00+00:00,40.0,87.296104
6297,2,2023-09-20 09:00:00+00:00,38.0,87.43794
6298,2,2023-09-20 10:00:00+00:00,42.0,87.757095
6299,2,2023-09-20 11:00:00+00:00,45.0,88.17376
6300,2,2023-09-20 12:00:00+00:00,49.0,88.58156
6301,2,2023-09-20 13:00:00+00:00,53.0,88.30674
6302,2,2023-09-20 14:00:00+00:00,62.0,87.98759
6303,2,2023-09-20 15:00:00+00:00,67.0,87.79255
6304,2,2023-09-20 16:00:00+00:00,68.0,87.78368
6305,2,2023-09-20 17:00:00+00:00,69.0,87.90781
6306,2,2023-09-20 18:00:00+00:00,64.0,88.085106
6307,2,2023-09-20 19:00:00+00:00,64.0,88.262405
6308,2,2023-09-20 20:00:00+00:00,64.0,88.448586
6309,2,2023-09-20 21:00:00+00:00,66.0,88.5993
6310,2,2023-09-20 22:00:00+00:00,68.0,88.73227
6311,2,2023-09-20 23:00:00+00:00,71.0,88.87412
6312,2,2023-09-21 00:00:00+00:00,79.0,89.09576
6313,2,2023-09-21 01:00:00+00:00,83.0,89.211
6314,2,2023-09-21 02:00:00+00:00,88.0,89.33511
6315,2,2023-09-21 03:00:00+00:00,90.0,89.45036
6316,2,2023-09-21 04:00:00+00:00,82.0,89.60993
6317,2,2023-09-21 05:00:00+00:00,67.0,89.88476
6318,2,2023-09-21 06:00:00+00:00,62.0,90.434395
6319,2,2023-09-21 07:00:00+00:00,55.0,91.33866
6320,2,2023-09-21 08:00:00+00:00,50.0,92.46454
6321,2,2023-09-21 09:00:00+00:00,47.0,93.643616
6322,2,2023-09-21 10:00:00+00:00,36.0,105.102036
6323,2,2023-09-21 11:00:00+00:00,39.0,107.0153
6324,2,2023-09-21 12:00:00+00:00,42.0,115.306114
6325,2,2023-09-21 13:00:00+00:00,45.0,97.72163
6326,2,2023-09-21 14:00:00+00:00,60.0,98.67906
6327,2,2023-09-21 15:00:00+00:00,69.0,99.19326
6328,2,2023-09-21 16:00:00+00:00,73.0,99.299644
6329,2,2023-09-21 17:00:00+00:00,76.0,99.24645
6330,2,2023-09-21 18:00:00+00:00,75.0,99.21986
6331,2,2023-09-21 19:00:00+00:00,78.0,99.31738
6332,2,2023-09-21 20:00:00+00:00,81.0,99.50355
6333,2,2023-09-21 21:00:00+00:00,81.0,99.72518
6334,2,2023-09-21 22:00:00+00:00,80.0,99.91135
6335,2,2023-09-21 23:00:00+00:00,75.0,99.96454
6336,2,2023-09-22 00:00:00+00:00,64.0,99.742905
6337,2,2023-09-22 01:00:00+00:00,60.0,99.69858
6338,2,2023-09-22 02:00:00+00:00,55.0,99.25531
6339,2,2023-09-22 03:00:00+00:00,52.0,98.42198
6340,2,2023-09-22 04:00:00+00:00,49.0,97.2163
6341,2,2023-09-22 05:00:00+00:00,40.0,95.859924
6342,2,2023-09-22 06:00:00+00:00,26.0,94.7429
6343,2,2023-09-22 07:00:00+00:00,20.0,94.14007
6344,2,2023-09-22 08:00:00+00:00,19.0,93.88297
6345,2,2023-09-22 09:00:00+00:00,21.0,119.13265
6346,2,2023-09-22 10:00:00+00:00,23.0,124.2347
6347,2,2023-09-22 11:00:00+00:00,25.0,117.21939
6348,2,2023-09-22 12:00:00+00:00,37.0,115.306114
6349,2,2023-09-22 13:00:00+00:00,44.0,91.09042
6350,2,2023-09-22 14:00:00+00:00,59.0,90.71808
6351,2,2023-09-22 15:00:00+00:00,71.0,90.301414
6352,2,2023-09-22 16:00:00+00:00,78.0,89.87588
6353,2,2023-09-22 17:00:00+00:00,82.0,89.46807
6354,2,2023-09-22 18:00:00+00:00,90.0,89.11347
6355,2,2023-09-22 19:00:00+00:00,90.0,88.73227
6356,2,2023-09-22 20:00:00+00:00,91.0,88.32446
6357,2,2023-09-22 21:00:00+00:00,92.0,87.89893
6358,2,2023-09-22 22:00:00+00:00,92.0,87.491135
6359,2,2023-09-22 23:00:00+00:00,92.0,87.18971
6360,2,2023-09-23 00:00:00+00:00,90.0,87.02128
6361,2,2023-09-23 01:00:00+00:00,90.0,86.74646
6362,2,2023-09-23 02:00:00+00:00,89.0,86.666664
6363,2,2023-09-23 03:00:00+00:00,85.0,86.71986
6364,2,2023-09-23 04:00:00+00:00,81.0,86.799644
6365,2,2023-09-23 05:00:00+00:00,70.0,86.77305
6366,2,2023-09-23 06:00:00+00:00,58.0,86.418434
6367,2,2023-09-23 07:00:00+00:00,46.0,85.62943
6368,2,2023-09-23 08:00:00+00:00,37.0,109.56633
6369,2,2023-09-23 09:00:00+00:00,30.0,144.64285
6370,2,2023-09-23 10:00:00+00:00,24.0,158.67345
6371,2,2023-09-23 11:00:00+00:00,25.0,159.31122
6372,2,2023-09-23 12:00:00+00:00,21.0,204.89798
6373,2,2023-09-23 13:00:00+00:00,29.0,177.80612
6374,2,2023-09-23 14:00:00+00:00,39.0,128.69897
6375,2,2023-09-23 15:00:00+00:00,50.0,92.34042
6376,2,2023-09-23 16:00:00+00:00,66.0,93.9273
6377,2,2023-09-23 17:00:00+00:00,79.0,95.124115
6378,2,2023-09-23 18:00:00+00:00,90.0,95.95744
6379,2,2023-09-23 19:00:00+00:00,94.0,96.60461
6380,2,2023-09-23 20:00:00+00:00,95.0,97.18085
6381,2,2023-09-23 21:00:00+00:00,96.0,97.78368
6382,2,2023-09-23 22:00:00+00:00,96.0,98.413124
6383,2,2023-09-23 23:00:00+00:00,92.0,99.09575
6384,2,2023-09-24 00:00:00+00:00,90.0,99.86701
6385,2,2023-09-24 01:00:00+00:00,89.0,100.58333
6386,2,2023-09-24 02:00:00+00:00,92.0,101.39582
6387,2,2023-09-24 03:00:00+00:00,93.0,102.11458
6388,2,2023-09-24 04:00:00+00:00,91.0,102.78126
6389,2,2023-09-24 05:00:00+00:00,79.0,103.40625
6390,2,2023-09-24 06:00:00+00:00,67.0,103.88542
6391,2,2023-09-24 07:00:00+00:00,55.0,104.1875
6392,2,2023-09-24 08:00:00+00:00,46.0,104.291664
6393,2,2023-09-24 09:00:00+00:00,39.0,139.5408
6394,2,2023-09-24 10:00:00+00:00,36.0,183.54591
6395,2,2023-09-24 11:00:00+00:00,34.0,210.0
6396,2,2023-09-24 12:00:00+00:00,34.0,223.52042
6397,2,2023-09-24 13:00:00+00:00,33.0,218.16324
6398,2,2023-09-24 14:00:00+00:00,38.0,210.5102
6399,2,2023-09-24 15:00:00+00:00,52.0,201.3265
6400,2,2023-09-24 16:00:00+00:00,65.0,175.89285
6401,2,2023-09-24 17:00:00+00:00,79.0,145.28061
6402,2,2023-09-24 18:00:00+00:00,92.0,124.47917
6403,2,2023-09-24 19:00:00+00:00,95.0,130.15625
6404,2,2023-09-24 20:00:00+00:00,96.0,135.625
6405,2,2023-09-24 21:00:00+00:00,99.0,140.36458
6406,2,2023-09-24 22:00:00+00:00,98.0,144.70833
6407,2,2023-09-24 23:00:00+00:00,95.0,148.44792
6408,2,2023-09-25 00:00:00+00:00,92.0,150.2807
6409,2,2023-09-25 01:00:00+00:00,92.0,150.89474
6410,2,2023-09-25 02:00:00+00:00,89.0,151.32236
6411,2,2023-09-25 03:00:00+00:00,87.0,151.64694
6412,2,2023-09-25 04:00:00+00:00,83.0,151.88158
6413,2,2023-09-25 05:00:00+00:00,72.0,152.05482
6414,2,2023-09-25 06:00:00+00:00,54.0,152.19737
6415,2,2023-09-25 07:00:00+00:00,41.0,152.31358
6416,2,2023-09-25 08:00:00+00:00,30.0,152.4101
6417,2,2023-09-25 09:00:00+00:00,24.0,152.45615
6418,2,2023-09-25 10:00:00+00:00,22.0,152.4671
6419,2,2023-09-25 11:00:00+00:00,29.0,152.48465
6420,2,2023-09-25 12:00:00+00:00,37.0,154.20917
6421,2,2023-09-25 13:00:00+00:00,36.0,152.93367
6422,2,2023-09-25 14:00:00+00:00,35.0,152.6579
6423,2,2023-09-25 15:00:00+00:00,50.0,152.55043
6424,2,2023-09-25 16:00:00+00:00,62.0,152.26973
6425,2,2023-09-25 17:00:00+00:00,70.0,151.83553
6426,2,2023-09-25 18:00:00+00:00,82.0,151.2851
6427,2,2023-09-25 19:00:00+00:00,88.0,150.6579
6428,2,2023-09-25 20:00:00+00:00,90.0,150.01753
6429,2,2023-09-25 21:00:00+00:00,89.0,147.39583
6430,2,2023-09-25 22:00:00+00:00,89.0,144.64584
6431,2,2023-09-25 23:00:00+00:00,90.0,141.91669
6432,2,2023-09-26 00:00:00+00:00,89.0,139.34377
6433,2,2023-09-26 01:00:00+00:00,87.0,136.59375
6434,2,2023-09-26 02:00:00+00:00,85.0,134.41669
6435,2,2023-09-26 03:00:00+00:00,85.0,132.64584
6436,2,2023-09-26 04:00:00+00:00,78.0,131.25
6437,2,2023-09-26 05:00:00+00:00,61.0,129.98958
6438,2,2023-09-26 06:00:00+00:00,49.0,128.80208
6439,2,2023-09-26 07:00:00+00:00,45.0,127.625015
6440,2,2023-09-26 08:00:00+00:00,37.0,126.395836
6441,2,2023-09-26 09:00:00+00:00,31.0,125.125
6442,2,2023-09-26 10:00:00+00:00,26.0,123.61457
6443,2,2023-09-26 11:00:00+00:00,23.0,121.73958
6444,2,2023-09-26 12:00:00+00:00,19.0,119.427086
6445,2,2023-09-26 13:00:00+00:00,21.0,116.99999
6446,2,2023-09-26 14:00:00+00:00,37.0,114.65624
6447,2,2023-09-26 15:00:00+00:00,55.0,112.760414
6448,2,2023-09-26 16:00:00+00:00,66.0,110.78124
6449,2,2023-09-26 17:00:00+00:00,73.0,108.30209
6450,2,2023-09-26 18:00:00+00:00,76.0,105.46875
6451,2,2023-09-26 19:00:00+00:00,77.0,102.60417
6452,2,2023-09-26 20:00:00+00:00,79.0,99.87589
6453,2,2023-09-26 21:00:00+00:00,81.0,97.68617
6454,2,2023-09-26 22:00:00+00:00,84.0,95.69149
6455,2,2023-09-26 23:00:00+00:00,87.0,93.96277
6456,2,2023-09-27 00:00:00+00:00,84.0,92.62412
6457,2,2023-09-27 01:00:00+00:00,85.0,91.63122
6458,2,2023-09-27 02:00:00+00:00,84.0,90.84221
6459,2,2023-09-27 03:00:00+00:00,79.0,90.29255
6460,2,2023-09-27 04:00:00+00:00,70.0,89.973404
6461,2,2023-09-27 05:00:00+00:00,61.0,89.93794
6462,2,2023-09-27 06:00:00+00:00,44.0,90.11525
6463,2,2023-09-27 07:00:00+00:00,35.0,90.39894
6464,2,2023-09-27 08:00:00+00:00,29.0,90.75354
6465,2,2023-09-27 09:00:00+00:00,27.0,91.16135
6466,2,2023-09-27 10:00:00+00:00,26.0,91.62234
6467,2,2023-09-27 11:00:00+00:00,28.0,92.03901
6468,2,2023-09-27 12:00:00+00:00,31.0,92.20744
6469,2,2023-09-27 13:00:00+00:00,44.0,92.55319
6470,2,2023-09-27 14:00:00+00:00,54.0,92.21632
6471,2,2023-09-27 15:00:00+00:00,66.0,91.14362
6472,2,2023-09-27 16:00:00+00:00,78.0,89.88476
6473,2,2023-09-27 17:00:00+00:00,82.0,89.007095
6474,2,2023-09-27 18:00:00+00:00,79.0,88.55497
6475,2,2023-09-27 19:00:00+00:00,80.0,88.386536
6476,2,2023-09-27 20:00:00+00:00,81.0,88.448586
6477,2,2023-09-27 21:00:00+00:00,83.0,88.68794
6478,2,2023-09-27 22:00:00+00:00,85.0,89.06028
6479,2,2023-09-27 23:00:00+00:00,86.0,89.53014
6480,2,2023-09-28 00:00:00+00:00,92.0,90.06206
6481,2,2023-09-28 01:00:00+00:00,94.0,90.6649
6482,2,2023-09-28 02:00:00+00:00,92.0,91.25887
6483,2,2023-09-28 03:00:00+00:00,91.0,91.78192
6484,2,2023-09-28 04:00:00+00:00,87.0,92.25178
6485,2,2023-09-28 05:00:00+00:00,77.0,92.65072
6486,2,2023-09-28 06:00:00+00:00,62.0,92.99647
6487,2,2023-09-28 07:00:00+00:00,49.0,93.413124
6488,2,2023-09-28 08:00:00+00:00,41.0,93.99823
6489,2,2023-09-28 09:00:00+00:00,40.0,114.668365
6490,2,2023-09-28 10:00:00+00:00,38.0,142.7296
6491,2,2023-09-28 11:00:00+00:00,33.0,164.41327
6492,2,2023-09-28 12:00:00+00:00,34.0,177.80612
6493,2,2023-09-28 13:00:00+00:00,36.0,159.94897
6494,2,2023-09-28 14:00:00+00:00,41.0,135.07652
6495,2,2023-09-28 15:00:00+00:00,53.0,112.11735
6496,2,2023-09-28 16:00:00+00:00,64.0,114.04167
6497,2,2023-09-28 17:00:00+00:00,68.0,117.40625
6498,2,2023-09-28 18:00:00+00:00,70.0,120.552086
6499,2,2023-09-28 19:00:00+00:00,67.0,123.552086
6500,2,2023-09-28 20:00:00+00:00,71.0,126.42708
6501,2,2023-09-28 21:00:00+00:00,70.0,129.3125
6502,2,2023-09-28 22:00:00+00:00,69.0,132.26044
6503,2,2023-09-28 23:00:00+00:00,69.0,135.2604
6504,2,2023-09-29 00:00:00+00:00,72.0,138.33333
6505,2,2023-09-29 01:00:00+00:00,73.0,141.125
6506,2,2023-09-29 02:00:00+00:00,75.0,143.8229
6507,2,2023-09-29 03:00:00+00:00,76.0,146.35417
6508,2,2023-09-29 04:00:00+00:00,72.0,148.66666
6509,2,2023-09-29 05:00:00+00:00,55.0,150.14253
6510,2,2023-09-29 06:00:00+00:00,39.0,150.5285
6511,2,2023-09-29 07:00:00+00:00,29.0,150.87938
6512,2,2023-09-29 08:00:00+00:00,25.0,151.2149
6513,2,2023-09-29 09:00:00+00:00,22.0,151.47588
6514,2,2023-09-29 10:00:00+00:00,19.0,151.64912
6515,2,2023-09-29 11:00:00+00:00,18.0,151.77193
6516,2,2023-09-29 12:00:00+00:00,19.0,151.87718
6517,2,2023-09-29 13:00:00+00:00,22.0,151.70395
6518,2,2023-09-29 14:00:00+00:00,30.0,151.4956
6519,2,2023-09-29 15:00:00+00:00,45.0,151.25659
6520,2,2023-09-29 16:00:00+00:00,52.0,150.9956
6521,2,2023-09-29 17:00:00+00:00,54.0,150.73903
6522,2,2023-09-29 18:00:00+00:00,62.0,150.48026
6523,2,2023-09-29 19:00:00+00:00,64.0,150.19518
6524,2,2023-09-29 20:00:00+00:00,65.0,149.4479
6525,2,2023-09-29 21:00:00+00:00,68.0,147.77084
6526,2,2023-09-29 22:00:00+00:00,68.0,145.94795
6527,2,2023-09-29 23:00:00+00:00,70.0,144.13544
6528,2,2023-09-30 00:00:00+00:00,80.0,142.38544
6529,2,2023-09-30 01:00:00+00:00,84.0,140.8646
6530,2,2023-09-30 02:00:00+00:00,83.0,139.64584
6531,2,2023-09-30 03:00:00+00:00,85.0,138.70833
6532,2,2023-09-30 04:00:00+00:00,81.0,137.99998
6533,2,2023-09-30 05:00:00+00:00,64.0,137.52083
6534,2,2023-09-30 06:00:00+00:00,48.0,137.10416
6535,2,2023-09-30 07:00:00+00:00,36.0,136.67706
6536,2,2023-09-30 08:00:00+00:00,29.0,136.09373
6537,2,2023-09-30 09:00:00+00:00,26.0,135.51042
6538,2,2023-09-30 10:00:00+00:00,25.0,143.36736
6539,2,2023-09-30 11:00:00+00:00,27.0,154.84692
6540,2,2023-09-30 12:00:00+00:00,28.0,169.5153
6541,2,2023-09-30 13:00:00+00:00,36.0,156.7602
6542,2,2023-09-30 14:00:00+00:00,47.0,138.2653
6543,2,2023-09-30 15:00:00+00:00,61.0,129.29166
6544,2,2023-09-30 16:00:00+00:00,72.0,128.5104
6545,2,2023-09-30 17:00:00+00:00,78.0,128.04166
6546,2,2023-09-30 18:00:00+00:00,84.0,127.70831
6547,2,2023-09-30 19:00:00+00:00,86.0,127.45831
6548,2,2023-09-30 20:00:00+00:00,87.0,127.22916
6549,2,2023-09-30 21:00:00+00:00,88.0,127.0
6550,2,2023-09-30 22:00:00+00:00,91.0,126.75001
6551,2,2023-09-30 23:00:00+00:00,88.0,126.34375
6552,2,2023-10-01 00:00:00+00:00,83.0,125.781235
6553,2,2023-10-01 01:00:00+00:00,78.0,125.041664
6554,2,2023-10-01 02:00:00+00:00,75.0,124.25001
6555,2,2023-10-01 03:00:00+00:00,69.0,123.48957
6556,2,2023-10-01 04:00:00+00:00,51.0,122.79167
6557,2,2023-10-01 05:00:00+00:00,43.0,122.21875
6558,2,2023-10-01 06:00:00+00:00,46.0,121.80209
6559,2,2023-10-01 07:00:00+00:00,49.0,121.572914
6560,2,2023-10-01 08:00:00+00:00,30.0,121.25001
6561,2,2023-10-01 09:00:00+00:00,32.0,120.26043
6562,2,2023-10-01 10:00:00+00:00,33.0,118.3125
6563,2,2023-10-01 11:00:00+00:00,35.0,115.510414
6564,2,2023-10-01 12:00:00+00:00,33.0,112.13541
6565,2,2023-10-01 13:00:00+00:00,37.0,108.052086
6566,2,2023-10-01 14:00:00+00:00,41.0,104.3125
6567,2,2023-10-01 15:00:00+00:00,48.0,101.14583
6568,2,2023-10-01 16:00:00+00:00,52.0,98.81206
6569,2,2023-10-01 17:00:00+00:00,53.0,97.13652
6570,2,2023-10-01 18:00:00+00:00,55.0,95.92198
6571,2,2023-10-01 19:00:00+00:00,54.0,95.124115
6572,2,2023-10-01 20:00:00+00:00,58.0,94.63652
6573,2,2023-10-01 21:00:00+00:00,65.0,94.35284
6574,2,2023-10-01 22:00:00+00:00,67.0,94.17553
6575,2,2023-10-01 23:00:00+00:00,63.0,94.76875
6576,2,2023-10-02 00:00:00+00:00,58.0,96.495834
6577,2,2023-10-02 01:00:00+00:00,55.0,98.16874
6578,2,2023-10-02 02:00:00+00:00,53.0,99.50209
6579,2,2023-10-02 03:00:00+00:00,52.0,100.239586
6580,2,2023-10-02 04:00:00+00:00,46.0,100.33751
6581,2,2023-10-02 05:00:00+00:00,37.0,99.979164
6582,2,2023-10-02 06:00:00+00:00,29.0,99.28959
6583,2,2023-10-02 07:00:00+00:00,24.0,98.425
6584,2,2023-10-02 08:00:00+00:00,22.0,98.22084
6585,2,2023-10-02 09:00:00+00:00,24.0,99.25
6586,2,2023-10-02 10:00:00+00:00,27.0,100.94374
6587,2,2023-10-02 11:00:00+00:00,26.0,102.754166
6588,2,2023-10-02 12:00:00+00:00,35.0,104.22083
6589,2,2023-10-02 13:00:00+00:00,40.0,105.020836
6590,2,2023-10-02 14:00:00+00:00,50.0,104.9625
6591,2,2023-10-02 15:00:00+00:00,59.0,104.16875
6592,2,2023-10-02 16:00:00+00:00,61.0,102.806244
6593,2,2023-10-02 17:00:00+00:00,58.0,101.049995
6594,2,2023-10-02 18:00:00+00:00,59.0,99.02291
6595,2,2023-10-02 19:00:00+00:00,61.0,96.864586
6596,2,2023-10-02 20:00:00+00:00,62.0,94.867035
6597,2,2023-10-02 21:00:00+00:00,64.0,94.80498
6598,2,2023-10-02 22:00:00+00:00,64.0,94.68972
6599,2,2023-10-02 23:00:00+00:00,65.0,94.54788
6600,2,2023-10-03 00:00:00+00:00,64.0,94.36171
6601,2,2023-10-03 01:00:00+00:00,64.0,94.36171
6602,2,2023-10-03 02:00:00+00:00,63.0,94.26418
6603,2,2023-10-03 03:00:00+00:00,63.0,94.15781
6604,2,2023-10-03 04:00:00+00:00,61.0,94.12234
6605,2,2023-10-03 05:00:00+00:00,52.0,94.07802
6606,2,2023-10-03 06:00:00+00:00,45.0,93.99823
6607,2,2023-10-03 07:00:00+00:00,39.0,93.90072
6608,2,2023-10-03 08:00:00+00:00,39.0,93.68794
6609,2,2023-10-03 09:00:00+00:00,39.0,93.29787
6610,2,2023-10-03 10:00:00+00:00,37.0,92.96986
6611,2,2023-10-03 11:00:00+00:00,36.0,110.84182
6612,2,2023-10-03 12:00:00+00:00,39.0,108.92856
6613,2,2023-10-03 13:00:00+00:00,41.0,93.84751
6614,2,2023-10-03 14:00:00+00:00,51.0,94.98227
6615,2,2023-10-03 15:00:00+00:00,62.0,96.09042
6616,2,2023-10-03 16:00:00+00:00,68.0,96.879425
6617,2,2023-10-03 17:00:00+00:00,71.0,97.287224
6618,2,2023-10-03 18:00:00+00:00,70.0,97.36701
6619,2,2023-10-03 19:00:00+00:00,71.0,97.207436
6620,2,2023-10-03 20:00:00+00:00,73.0,96.90603
6621,2,2023-10-03 21:00:00+00:00,74.0,96.55142
6622,2,2023-10-03 22:00:00+00:00,79.0,96.19681
6623,2,2023-10-03 23:00:00+00:00,78.0,95.859924
6624,2,2023-10-04 00:00:00+00:00,83.0,95.56737
6625,2,2023-10-04 01:00:00+00:00,81.0,95.5851
6626,2,2023-10-04 02:00:00+00:00,84.0,95.788994
6627,2,2023-10-04 03:00:00+00:00,81.0,96.09041
6628,2,2023-10-04 04:00:00+00:00,74.0,96.35637
6629,2,2023-10-04 05:00:00+00:00,58.0,96.64892
6630,2,2023-10-04 06:00:00+00:00,50.0,97.118774
6631,2,2023-10-04 07:00:00+00:00,42.0,97.712746
6632,2,2023-10-04 08:00:00+00:00,38.0,100.0
6633,2,2023-10-04 09:00:00+00:00,38.0,133.16327
6634,2,2023-10-04 10:00:00+00:00,37.0,145.91837
6635,2,2023-10-04 11:00:00+00:00,39.0,146.55612
6636,2,2023-10-04 12:00:00+00:00,40.0,145.28061
6637,2,2023-10-04 13:00:00+00:00,49.0,119.77041
6638,2,2023-10-04 14:00:00+00:00,61.0,101.41667
6639,2,2023-10-04 15:00:00+00:00,73.0,101.26042
6640,2,2023-10-04 16:00:00+00:00,80.0,101.48959
6641,2,2023-10-04 17:00:00+00:00,84.0,102.187515
6642,2,2023-10-04 18:00:00+00:00,85.0,103.21876
6643,2,2023-10-04 19:00:00+00:00,86.0,104.39584
6644,2,2023-10-04 20:00:00+00:00,87.0,105.56251
6645,2,2023-10-04 21:00:00+00:00,88.0,106.66667
6646,2,2023-10-04 22:00:00+00:00,88.0,107.60417
6647,2,2023-10-04 23:00:00+00:00,88.0,108.416664
6648,2,2023-10-05 00:00:00+00:00,88.0,109.15625
6649,2,2023-10-05 01:00:00+00:00,87.0,109.11458
6650,2,2023-10-05 02:00:00+00:00,86.0,108.94792
6651,2,2023-10-05 03:00:00+00:00,84.0,108.677086
6652,2,2023-10-05 04:00:00+00:00,78.0,108.34376
6653,2,2023-10-05 05:00:00+00:00,68.0,108.00001
6654,2,2023-10-05 06:00:00+00:00,62.0,107.635414
6655,2,2023-10-05 07:00:00+00:00,62.0,107.38542
6656,2,2023-10-05 08:00:00+00:00,60.0,107.416664
6657,2,2023-10-05 09:00:00+00:00,51.0,107.73958
